id,flight_date,flight_status,flight_number,flight_iata,flight_icao,airline_name,airline_iata,airline_icao,depart_airport,depart_timezone,depart_iata,depart_icao,depart_terminal,depart_gate,depart_delay,depart_scheduled,depart_estimated,depart_actual,depart_estimated_runway,depart_actual_runway,arrival_airport,arrival_timezone,arrival_iata,arrival_icao,arrival_terminal,arrival_gate,arrival_baggage,arrival_delay,arrival_scheduled,arrival_estimated,arrival_actual,arrival_estimated_runway,arrival_actual_runway,aircraft_registration,aircraft_iata,aircraft_icao,aircraft_icao24
2024-04-18DL6242None,2024-04-18,landed,6242,DL6242,DAL6242,Delta Air Lines,DL,DAL,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,,20,2024-04-18T22:25:00+00:00,2024-04-18T22:25:00+00:00,2024-04-18T22:44:00+00:00,2024-04-18T22:44:00+00:00,2024-04-18T22:44:00+00:00,Val De Cans,America/Belem,BEL,SBBE,4,,02,,2024-04-19T02:05:00+00:00,2024-04-19T02:05:00+00:00,2024-04-19T01:55:00+00:00,2024-04-19T01:55:00+00:00,2024-04-19T01:55:00+00:00,None,None,None,None
2024-04-18DL8159None,2024-04-18,landed,8159,DL8159,DAL8159,Delta Air Lines,DL,DAL,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,61,63,2024-04-18T21:15:00+00:00,2024-04-18T21:15:00+00:00,2024-04-18T22:18:00+00:00,2024-04-18T22:18:00+00:00,2024-04-18T22:18:00+00:00,Xoxocotlan,America/Mexico_City,OAX,MMOX,2,,,19,2024-04-18T22:44:00+00:00,2024-04-18T22:44:00+00:00,2024-04-18T23:02:00+00:00,2024-04-18T23:02:00+00:00,2024-04-18T23:02:00+00:00,None,None,None,None
2024-04-18DL7072None,2024-04-18,landed,7072,DL7072,DAL7072,Delta Air Lines,DL,DAL,Vancouver International,America/Vancouver,YVR,CYVR,D,B17,12,2024-04-18T20:35:00+00:00,2024-04-18T20:35:00+00:00,2024-04-18T20:47:00+00:00,2024-04-18T20:47:00+00:00,2024-04-18T20:47:00+00:00,Calgary International Airport,America/Edmonton,YYC,CYYC,3,C51,,,2024-04-18T23:00:00+00:00,2024-04-18T23:00:00+00:00,2024-04-18T22:52:00+00:00,2024-04-18T22:52:00+00:00,2024-04-18T22:52:00+00:00,None,None,None,None
2024-04-18DL6861None,2024-04-18,landed,6861,DL6861,DAL6861,Delta Air Lines,DL,DAL,Kahului,Pacific/Honolulu,OGG,PHOG,,17,6,2024-04-18T18:20:00+00:00,2024-04-18T18:20:00+00:00,2024-04-18T18:26:00+00:00,2024-04-18T18:26:00+00:00,2024-04-18T18:26:00+00:00,Honolulu International,Pacific/Honolulu,HNL,PHNL,1,B2,,,2024-04-18T19:05:00+00:00,2024-04-18T19:05:00+00:00,2024-04-18T18:52:00+00:00,2024-04-18T18:52:00+00:00,2024-04-18T18:52:00+00:00,None,None,None,None
2024-04-18DL6806None,2024-04-18,landed,6806,DL6806,DAL6806,Delta Air Lines,DL,DAL,Honolulu International,Pacific/Honolulu,HNL,PHNL,1,B4,7,2024-04-18T18:10:00+00:00,2024-04-18T18:10:00+00:00,2024-04-18T18:17:00+00:00,2024-04-18T18:17:00+00:00,2024-04-18T18:17:00+00:00,Kahului,Pacific/Honolulu,OGG,PHOG,1,17,,,2024-04-18T18:51:00+00:00,2024-04-18T18:51:00+00:00,2024-04-18T18:38:00+00:00,2024-04-18T18:38:00+00:00,2024-04-18T18:38:00+00:00,None,None,None,None
2024-04-18DL7196None,2024-04-18,landed,7196,DL7196,DAL7196,Delta Air Lines,DL,DAL,John F Kennedy International,America/New_York,JFK,KJFK,4,,48,2024-04-18T17:25:00+00:00,2024-04-18T17:25:00+00:00,2024-04-18T18:13:00+00:00,2024-04-18T18:13:00+00:00,2024-04-18T18:13:00+00:00,Calgary International Airport,America/Edmonton,YYC,CYYC,MA,D86,,,2024-04-18T20:55:00+00:00,2024-04-18T20:55:00+00:00,2024-04-18T20:42:00+00:00,2024-04-18T20:42:00+00:00,2024-04-18T20:42:00+00:00,None,None,None,None
2024-04-18DL7425None,2024-04-18,landed,7425,DL7425,DAL7425,Delta Air Lines,DL,DAL,John F Kennedy International,America/New_York,JFK,KJFK,4,,27,2024-04-18T17:30:00+00:00,2024-04-18T17:30:00+00:00,2024-04-18T17:56:00+00:00,2024-04-18T17:56:00+00:00,2024-04-18T17:56:00+00:00,Ben Gurion International,Asia/Jerusalem,TLV,LLBG,3,,,7,2024-04-19T11:00:00+00:00,2024-04-19T11:00:00+00:00,2024-04-19T11:07:00+00:00,2024-04-19T11:07:00+00:00,2024-04-19T11:07:00+00:00,None,None,None,None
2024-04-18DL8046None,2024-04-18,landed,8046,DL8046,DAL8046,Delta Air Lines,DL,DAL,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,63,33,2024-04-18T21:20:00+00:00,2024-04-18T21:20:00+00:00,2024-04-18T21:52:00+00:00,2024-04-18T21:52:00+00:00,2024-04-18T21:52:00+00:00,Capitan Carlos Rovirosa,America/Mexico_City,VSA,MMVA,,,,,2024-04-18T23:00:00+00:00,2024-04-18T23:00:00+00:00,2024-04-18T22:51:00+00:00,2024-04-18T22:51:00+00:00,2024-04-18T22:51:00+00:00,None,None,None,None
2024-04-18DL6719None,2024-04-18,landed,6719,DL6719,DAL6719,Delta Air Lines,DL,DAL,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,216,40,2024-04-18T23:35:00+00:00,2024-04-18T23:35:00+00:00,2024-04-19T00:14:00+00:00,2024-04-19T00:14:00+00:00,2024-04-19T00:14:00+00:00,Galeao Antonio Carlos Jobim,America/Sao_Paulo,GIG,SBGL,2,B27,12,17,2024-04-19T00:35:00+00:00,2024-04-19T00:35:00+00:00,2024-04-19T00:52:00+00:00,2024-04-19T00:52:00+00:00,2024-04-19T00:52:00+00:00,None,None,None,None
2024-04-18DL7128None,2024-04-18,landed,7128,DL7128,DAL7128,Delta Air Lines,DL,DAL,Vancouver International,America/Vancouver,YVR,CYVR,I,E73,44,2024-04-18T17:30:00+00:00,2024-04-18T17:30:00+00:00,2024-04-18T18:14:00+00:00,2024-04-18T18:14:00+00:00,2024-04-18T18:14:00+00:00,Mc Carran International,America/Los_Angeles,LAS,KLAS,3,E6,,16,2024-04-18T20:15:00+00:00,2024-04-18T20:15:00+00:00,2024-04-18T20:31:00+00:00,2024-04-18T20:31:00+00:00,2024-04-18T20:31:00+00:00,None,None,None,None
2024-04-18DL6852None,2024-04-18,landed,6852,DL6852,DAL6852,Delta Air Lines,DL,DAL,Hilo International,Pacific/Honolulu,ITO,PHTO,,6,4,2024-04-18T18:52:00+00:00,2024-04-18T18:52:00+00:00,2024-04-18T18:55:00+00:00,2024-04-18T18:55:00+00:00,2024-04-18T18:55:00+00:00,Honolulu International,Pacific/Honolulu,HNL,PHNL,1,A14,,,2024-04-18T19:49:00+00:00,2024-04-18T19:49:00+00:00,2024-04-18T19:34:00+00:00,2024-04-18T19:34:00+00:00,2024-04-18T19:34:00+00:00,None,None,None,None
2024-04-18DL6784None,2024-04-18,active,6784,DL6784,DAL6784,Delta Air Lines,DL,DAL,Honolulu International,Pacific/Honolulu,HNL,PHNL,1,B2,25,2024-04-18T17:19:00+00:00,2024-04-18T17:19:00+00:00,2024-04-18T17:44:00+00:00,2024-04-18T17:44:00+00:00,2024-04-18T17:44:00+00:00,Hilo International,Pacific/Honolulu,ITO,PHTO,,7,,4,2024-04-18T18:13:00+00:00,2024-04-18T18:13:00+00:00,,,,None,None,None,None
2024-04-18DL7706None,2024-04-18,landed,7706,DL7706,DAL7706,Delta Air Lines,DL,DAL,Lihue,Pacific/Honolulu,LIH,PHLI,,4,13,2024-04-18T18:50:00+00:00,2024-04-18T18:50:00+00:00,2024-04-18T19:03:00+00:00,2024-04-18T19:03:00+00:00,2024-04-18T19:03:00+00:00,Honolulu International,Pacific/Honolulu,HNL,PHNL,1,A17,,,2024-04-18T19:29:00+00:00,2024-04-18T19:29:00+00:00,2024-04-18T19:26:00+00:00,2024-04-18T19:26:00+00:00,2024-04-18T19:26:00+00:00,None,None,None,None
2024-04-18DL6811None,2024-04-18,landed,6811,DL6811,DAL6811,Delta Air Lines,DL,DAL,Honolulu International,Pacific/Honolulu,HNL,PHNL,1,A20,16,2024-04-18T17:40:00+00:00,2024-04-18T17:40:00+00:00,2024-04-18T17:55:00+00:00,2024-04-18T17:55:00+00:00,2024-04-18T17:55:00+00:00,Lihue,Pacific/Honolulu,LIH,PHLI,M,4,,,2024-04-18T18:21:00+00:00,2024-04-18T18:21:00+00:00,2024-04-18T18:19:00+00:00,2024-04-18T18:19:00+00:00,2024-04-18T18:19:00+00:00,None,None,None,None
2024-04-18DL6830None,2024-04-18,landed,6830,DL6830,DAL6830,Delta Air Lines,DL,DAL,Honolulu International,Pacific/Honolulu,HNL,PHNL,1,A19,5,2024-04-18T18:15:00+00:00,2024-04-18T18:15:00+00:00,2024-04-18T18:19:00+00:00,2024-04-18T18:19:00+00:00,2024-04-18T18:19:00+00:00,Lihue,Pacific/Honolulu,LIH,PHLI,M,4,,,2024-04-18T18:56:00+00:00,2024-04-18T18:56:00+00:00,2024-04-18T18:42:00+00:00,2024-04-18T18:42:00+00:00,2024-04-18T18:42:00+00:00,None,None,None,None
2024-04-18DL150A359,2024-04-18,landed,150,DL150,DAL150,Delta Air Lines,DL,DAL,Jorge Chavez International,America/Lima,LIM,SPJC,,17,17,2024-04-18T23:20:00+00:00,2024-04-18T23:20:00+00:00,2024-04-18T23:36:00+00:00,2024-04-18T23:36:00+00:00,2024-04-18T23:36:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,I,F5,99,,2024-04-19T07:05:00+00:00,2024-04-19T07:05:00+00:00,2024-04-19T06:42:00+00:00,2024-04-19T06:42:00+00:00,2024-04-19T06:42:00+00:00,N576DZ,A359,A359,A76516
2024-04-18DL6332None,2024-04-18,landed,6332,DL6332,DAL6332,Delta Air Lines,DL,DAL,Jorge Chavez International,America/Lima,LIM,SPJC,,16,9,2024-04-18T23:20:00+00:00,2024-04-18T23:20:00+00:00,2024-04-18T23:29:00+00:00,2024-04-18T23:29:00+00:00,2024-04-18T23:29:00+00:00,Galeao Antonio Carlos Jobim,America/Sao_Paulo,GIG,SBGL,2,C62,01,,2024-04-19T06:20:00+00:00,2024-04-19T06:20:00+00:00,2024-04-19T06:04:00+00:00,2024-04-19T06:04:00+00:00,2024-04-19T06:04:00+00:00,None,None,None,None
2024-04-18DL6203None,2024-04-18,landed,6203,DL6203,DAL6203,Delta Air Lines,DL,DAL,Jorge Chavez International,America/Lima,LIM,SPJC,,11,48,2024-04-18T23:40:00+00:00,2024-04-18T23:40:00+00:00,2024-04-19T00:27:00+00:00,2024-04-19T00:27:00+00:00,2024-04-19T00:27:00+00:00,Presidente Juscelino Kubitschek,America/Sao_Paulo,BSB,SBBR,1,,,18,2024-04-19T06:05:00+00:00,2024-04-19T06:05:00+00:00,2024-04-19T06:22:00+00:00,2024-04-19T06:22:00+00:00,2024-04-19T06:22:00+00:00,None,None,None,None
2024-04-18DL6329None,2024-04-18,landed,6329,DL6329,DAL6329,Delta Air Lines,DL,DAL,Jorge Chavez International,America/Lima,LIM,SPJC,,18,9,2024-04-18T23:50:00+00:00,2024-04-18T23:50:00+00:00,2024-04-18T23:59:00+00:00,2024-04-18T23:59:00+00:00,2024-04-18T23:59:00+00:00,Ezeiza Ministro Pistarini,America/Argentina/Buenos_Aires,EZE,SAEZ,IA,,,,2024-04-19T06:15:00+00:00,2024-04-19T06:15:00+00:00,2024-04-19T05:55:00+00:00,2024-04-19T05:55:00+00:00,2024-04-19T05:55:00+00:00,None,None,None,None
2024-04-18DL6349None,2024-04-18,landed,6349,DL6349,DAL6349,Delta Air Lines,DL,DAL,Jorge Chavez International,America/Lima,LIM,SPJC,,18,21,2024-04-18T23:50:00+00:00,2024-04-18T23:50:00+00:00,2024-04-19T00:10:00+00:00,2024-04-19T00:10:00+00:00,2024-04-19T00:10:00+00:00,Carrasco International,America/Montevideo,MVD,SUMU,2,,,,2024-04-19T06:25:00+00:00,2024-04-19T06:25:00+00:00,2024-04-19T06:16:00+00:00,2024-04-19T06:16:00+00:00,2024-04-19T06:16:00+00:00,None,None,None,None
2024-04-18DL7039None,2024-04-18,landed,7039,DL7039,DAL7039,Delta Air Lines,DL,DAL,Lester B. Pearson International,America/Toronto,YYZ,CYYZ,3,B20,9,2024-04-18T23:15:00+00:00,2024-04-18T23:15:00+00:00,2024-04-18T23:24:00+00:00,2024-04-18T23:24:00+00:00,2024-04-18T23:24:00+00:00,Ottawa Macdonald-Cartier International,America/Toronto,YOW,CYOW,1,24,3,,2024-04-19T00:19:00+00:00,2024-04-19T00:19:00+00:00,2024-04-19T00:05:00+00:00,2024-04-19T00:05:00+00:00,2024-04-19T00:05:00+00:00,None,None,None,None
2024-04-18DL9087None,2024-04-18,scheduled,9087,DL9087,DAL9087,Delta Air Lines,DL,DAL,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,71,77,2024-04-18T21:05:00+00:00,2024-04-18T21:05:00+00:00,,,,Las Bajadas,America/Mexico_City,VER,MMVR,A,,,,2024-04-18T22:23:00+00:00,2024-04-18T22:23:00+00:00,,,,None,None,None,None
2024-04-18DL6114None,2024-04-18,scheduled,6114,DL6114,DAL6114,Delta Air Lines,DL,DAL,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,223,106,2024-04-18T22:40:00+00:00,2024-04-18T22:40:00+00:00,2024-04-19T00:26:00+00:00,2024-04-19T00:26:00+00:00,2024-04-19T00:26:00+00:00,Marechal Cunha Machado,America/Fortaleza,SLZ,SBSL,2,4,,85,2024-04-19T02:05:00+00:00,2024-04-19T02:05:00+00:00,,,,None,None,None,None
2024-04-18DL6140None,2024-04-18,scheduled,6140,DL6140,DAL6140,Delta Air Lines,DL,DAL,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,223,106,2024-04-18T22:40:00+00:00,2024-04-18T22:40:00+00:00,2024-04-19T00:26:00+00:00,2024-04-19T00:26:00+00:00,2024-04-19T00:26:00+00:00,Marechal Cunha Machado,America/Fortaleza,SLZ,SBSL,2,4,,85,2024-04-19T02:05:00+00:00,2024-04-19T02:05:00+00:00,,,,None,None,None,None
2024-04-18DL6247None,2024-04-18,active,6247,DL6247,DAL6247,Delta Air Lines,DL,DAL,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,218,11,2024-04-18T23:45:00+00:00,2024-04-18T23:45:00+00:00,2024-04-18T23:55:00+00:00,2024-04-18T23:55:00+00:00,2024-04-18T23:55:00+00:00,International Airport Campo Grande,America/Campo_Grande,CGR,SBCG,2,,,,2024-04-19T00:35:00+00:00,2024-04-19T00:35:00+00:00,,,,None,None,None,None
2024-04-18DL6334None,2024-04-18,active,6334,DL6334,DAL6334,Delta Air Lines,DL,DAL,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,218,11,2024-04-18T23:45:00+00:00,2024-04-18T23:45:00+00:00,2024-04-18T23:55:00+00:00,2024-04-18T23:55:00+00:00,2024-04-18T23:55:00+00:00,International Airport Campo Grande,America/Campo_Grande,CGR,SBCG,2,,,,2024-04-19T00:35:00+00:00,2024-04-19T00:35:00+00:00,,,,None,None,None,None
2024-04-18DL7986None,2024-04-18,scheduled,7986,DL7986,DAL7986,Delta Air Lines,DL,DAL,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,72,115,2024-04-18T20:40:00+00:00,2024-04-18T20:40:00+00:00,2024-04-18T22:34:00+00:00,2024-04-18T22:34:00+00:00,2024-04-18T22:34:00+00:00,Gen Mariano Escobedo,America/Monterrey,MTY,MMMY,B,,,68,2024-04-18T22:41:00+00:00,2024-04-18T22:41:00+00:00,,,,None,None,None,None
2024-04-18DL8118None,2024-04-18,scheduled,8118,DL8118,DAL8118,Delta Air Lines,DL,DAL,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,62,112,2024-04-18T21:00:00+00:00,2024-04-18T21:00:00+00:00,2024-04-18T22:51:00+00:00,2024-04-18T22:51:00+00:00,2024-04-18T22:51:00+00:00,Gen Mariano Escobedo,America/Monterrey,MTY,MMMY,B,,,69,2024-04-18T22:56:00+00:00,2024-04-18T22:56:00+00:00,,,,None,None,None,None
2024-04-18DL6023None,2024-04-18,landed,6023,DL6023,DAL6023,Delta Air Lines,DL,DAL,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,209,15,2024-04-18T23:25:00+00:00,2024-04-18T23:25:00+00:00,2024-04-18T23:40:00+00:00,2024-04-18T23:40:00+00:00,2024-04-18T23:40:00+00:00,Santa Maria,America/Maceio,AJU,SBAR,T1,E01,,,2024-04-19T02:00:00+00:00,2024-04-19T02:00:00+00:00,2024-04-19T01:48:00+00:00,2024-04-19T01:48:00+00:00,2024-04-19T01:48:00+00:00,None,None,None,None
2024-04-18DL6099None,2024-04-18,landed,6099,DL6099,DAL6099,Delta Air Lines,DL,DAL,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,209,15,2024-04-18T23:25:00+00:00,2024-04-18T23:25:00+00:00,2024-04-18T23:40:00+00:00,2024-04-18T23:40:00+00:00,2024-04-18T23:40:00+00:00,Santa Maria,America/Maceio,AJU,SBAR,T1,E01,,,2024-04-19T02:00:00+00:00,2024-04-19T02:00:00+00:00,2024-04-19T01:48:00+00:00,2024-04-19T01:48:00+00:00,2024-04-19T01:48:00+00:00,None,None,None,None
2024-04-18DL9139None,2024-04-18,active,9139,DL9139,DAL9139,Delta Air Lines,DL,DAL,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,71,43,2024-04-18T20:50:00+00:00,2024-04-18T20:50:00+00:00,2024-04-18T21:33:00+00:00,2024-04-18T21:33:00+00:00,2024-04-18T21:33:00+00:00,Rejon,America/Merida,MID,MMMD,1,,,,2024-04-18T23:00:00+00:00,2024-04-18T23:00:00+00:00,,,,None,None,None,None
2024-04-18DL494None,2024-04-18,landed,494,DL494,DAL494,Delta Air Lines,DL,DAL,San Diego International Airport,America/Los_Angeles,SAN,KSAN,2,47,12,2024-04-18T21:50:00+00:00,2024-04-18T21:50:00+00:00,2024-04-18T22:01:00+00:00,2024-04-18T22:01:00+00:00,2024-04-18T22:01:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,T4,1,,2024-04-19T05:00:00+00:00,2024-04-19T05:00:00+00:00,2024-04-19T04:31:00+00:00,2024-04-19T04:31:00+00:00,2024-04-19T04:31:00+00:00,None,None,None,None
2024-04-18DL1553A21N,2024-04-18,landed,1553,DL1553,DAL1553,Delta Air Lines,DL,DAL,San Diego International Airport,America/Los_Angeles,SAN,KSAN,2,46,12,2024-04-18T21:56:00+00:00,2024-04-18T21:56:00+00:00,2024-04-18T22:08:00+00:00,2024-04-18T22:08:00+00:00,2024-04-18T22:08:00+00:00,Logan International,America/New_York,BOS,KBOS,A,A22,4,,2024-04-19T06:30:00+00:00,2024-04-19T06:30:00+00:00,2024-04-19T05:48:00+00:00,2024-04-19T05:48:00+00:00,2024-04-19T05:48:00+00:00,N520DE,A21N,A21N,A6893E
2024-04-18DL419A21N,2024-04-18,landed,419,DL419,DAL419,Delta Air Lines,DL,DAL,San Diego International Airport,America/Los_Angeles,SAN,KSAN,2,37,43,2024-04-18T22:02:00+00:00,2024-04-18T22:02:00+00:00,2024-04-18T22:45:00+00:00,2024-04-18T22:45:00+00:00,2024-04-18T22:45:00+00:00,John F Kennedy International,America/New_York,JFK,KJFK,4,A14,T4,27,2024-04-19T06:29:00+00:00,2024-04-19T06:29:00+00:00,2024-04-19T06:15:00+00:00,2024-04-19T06:15:00+00:00,2024-04-19T06:15:00+00:00,N521DT,A21N,A21N,A68D02
2024-04-18DL927A321,2024-04-18,landed,927,DL927,DAL927,Delta Air Lines,DL,DAL,San Diego International Airport,America/Los_Angeles,SAN,KSAN,2,38,13,2024-04-18T22:05:00+00:00,2024-04-18T22:05:00+00:00,2024-04-18T22:18:00+00:00,2024-04-18T22:18:00+00:00,2024-04-18T22:18:00+00:00,Detroit Metropolitan Wayne County,America/Detroit,DTW,KDTW,EM,A7,9,,2024-04-19T05:29:00+00:00,2024-04-19T05:29:00+00:00,2024-04-19T04:58:00+00:00,2024-04-19T04:58:00+00:00,2024-04-19T04:58:00+00:00,N391DN,A321,A321,A486D8
2024-04-18DL9602None,2024-04-18,landed,9602,DL9602,DAL9602,Delta Air Lines,DL,DAL,Chicago O'hare International,America/Chicago,ORD,KORD,5,M17,31,2024-04-18T16:25:00+00:00,2024-04-18T16:25:00+00:00,2024-04-18T16:55:00+00:00,2024-04-18T16:55:00+00:00,2024-04-18T16:55:00+00:00,Schiphol,Europe/Amsterdam,AMS,EHAM,2,D2,11,,2024-04-19T07:15:00+00:00,2024-04-19T07:15:00+00:00,2024-04-19T07:01:00+00:00,2024-04-19T07:01:00+00:00,2024-04-19T07:01:00+00:00,None,None,None,None
2024-04-18DL8036None,2024-04-18,landed,8036,DL8036,DAL8036,Delta Air Lines,DL,DAL,Chicago O'hare International,America/Chicago,ORD,KORD,5,M29,21,2024-04-18T16:26:00+00:00,2024-04-18T16:26:00+00:00,2024-04-18T16:47:00+00:00,2024-04-18T16:47:00+00:00,2024-04-18T16:47:00+00:00,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,53,,,2024-04-18T20:10:00+00:00,2024-04-18T20:10:00+00:00,2024-04-18T19:42:00+00:00,2024-04-18T19:42:00+00:00,2024-04-18T19:42:00+00:00,None,None,None,None
2024-04-18DL7413None,2024-04-18,landed,7413,DL7413,DAL7413,Delta Air Lines,DL,DAL,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,201,19,2024-04-18T22:40:00+00:00,2024-04-18T22:40:00+00:00,2024-04-18T22:58:00+00:00,2024-04-18T22:58:00+00:00,2024-04-18T22:58:00+00:00,Palmares,America/Maceio,MCZ,SBMO,T1,E01,,,2024-04-19T01:30:00+00:00,2024-04-19T01:30:00+00:00,2024-04-19T01:29:00+00:00,2024-04-19T01:29:00+00:00,2024-04-19T01:29:00+00:00,None,None,None,None
2024-04-18DL9082None,2024-04-18,landed,9082,DL9082,DAL9082,Delta Air Lines,DL,DAL,Internacional Benito Juarez,America/Mexico_City,MEX,MMMX,2,E,35,2024-04-18T21:00:00+00:00,2024-04-18T21:00:00+00:00,2024-04-18T21:34:00+00:00,2024-04-18T21:34:00+00:00,2024-04-18T21:34:00+00:00,Gen F Javier Mina,America/Monterrey,TAM,MMTM,A,1,,,2024-04-18T22:21:00+00:00,2024-04-18T22:21:00+00:00,2024-04-18T22:14:00+00:00,2024-04-18T22:14:00+00:00,2024-04-18T22:14:00+00:00,None,None,None,None
2024-04-18DL6257None,2024-04-18,landed,6257,DL6257,DAL6257,Delta Air Lines,DL,DAL,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,227,24,2024-04-18T23:00:00+00:00,2024-04-18T23:00:00+00:00,2024-04-18T23:23:00+00:00,2024-04-18T23:23:00+00:00,2024-04-18T23:23:00+00:00,Guararapes International,America/Recife,REC,SBRF,T1,S03,,,2024-04-19T02:05:00+00:00,2024-04-19T02:05:00+00:00,2024-04-19T02:04:00+00:00,2024-04-19T02:04:00+00:00,2024-04-19T02:04:00+00:00,None,None,None,None
2024-04-18DL7017None,2024-04-18,active,7017,DL7017,DAL7017,Delta Air Lines,DL,DAL,Calgary International Airport,America/Edmonton,YYC,CYYC,,C51,14,2024-04-18T21:45:00+00:00,2024-04-18T21:45:00+00:00,2024-04-18T21:59:00+00:00,2024-04-18T21:59:00+00:00,2024-04-18T21:59:00+00:00,John G. Diefenbaker International,America/Regina,YXE,CYXE,D,2,,2,2024-04-18T23:03:00+00:00,2024-04-18T23:03:00+00:00,,,,None,None,None,None
2024-04-18DL1122None,2024-04-18,landed,1122,DL1122,DAL1122,Delta Air Lines,DL,DAL,John Wayne,America/Los_Angeles,SNA,KSNA,A,3,23,2024-04-18T21:20:00+00:00,2024-04-18T21:20:00+00:00,2024-04-18T21:43:00+00:00,2024-04-18T21:43:00+00:00,2024-04-18T21:43:00+00:00,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,S,A20,8,,2024-04-19T04:23:00+00:00,2024-04-19T04:23:00+00:00,2024-04-19T04:14:00+00:00,2024-04-19T04:14:00+00:00,2024-04-19T04:14:00+00:00,None,None,None,None
2024-04-18DL6717None,2024-04-18,landed,6717,DL6717,DAL6717,Delta Air Lines,DL,DAL,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,,66,2024-04-18T22:10:00+00:00,2024-04-18T22:10:00+00:00,2024-04-18T23:15:00+00:00,2024-04-18T23:15:00+00:00,2024-04-18T23:15:00+00:00,Pinto Martins,America/Fortaleza,FOR,SBFZ,2,,,38,2024-04-19T01:35:00+00:00,2024-04-19T01:35:00+00:00,2024-04-19T02:12:00+00:00,2024-04-19T02:12:00+00:00,2024-04-19T02:12:00+00:00,None,None,None,None
2024-04-18DL8553None,2024-04-18,landed,8553,DL8553,DAL8553,Delta Air Lines,DL,DAL,Los Angeles International,America/Los_Angeles,LAX,KLAX,B,208,32,2024-04-18T15:20:00+00:00,2024-04-18T15:20:00+00:00,2024-04-18T15:52:00+00:00,2024-04-18T15:52:00+00:00,2024-04-18T15:52:00+00:00,Charles De Gaulle,Europe/Paris,CDG,LFPG,2E,,31,,2024-04-19T11:15:00+00:00,2024-04-19T11:15:00+00:00,2024-04-19T10:43:00+00:00,2024-04-19T10:43:00+00:00,2024-04-19T10:43:00+00:00,None,None,None,None
2024-04-18DL8631None,2024-04-18,landed,8631,DL8631,DAL8631,Delta Air Lines,DL,DAL,Washington Dulles International,America/New_York,IAD,KIAD,,25,25,2024-04-18T18:25:00+00:00,2024-04-18T18:25:00+00:00,2024-04-18T18:49:00+00:00,2024-04-18T18:49:00+00:00,2024-04-18T18:49:00+00:00,Charles De Gaulle,Europe/Paris,CDG,LFPG,2E,,32,,2024-04-19T08:05:00+00:00,2024-04-19T08:05:00+00:00,2024-04-19T08:03:00+00:00,2024-04-19T08:03:00+00:00,2024-04-19T08:03:00+00:00,None,None,None,None
2024-04-18DL6013None,2024-04-18,landed,6013,DL6013,DAL6013,Delta Air Lines,DL,DAL,El Nuevo Dorado International,America/Bogota,BOG,SKBO,1,A10,24,2024-04-18T23:10:00+00:00,2024-04-18T23:10:00+00:00,2024-04-18T23:33:00+00:00,2024-04-18T23:33:00+00:00,2024-04-18T23:33:00+00:00,Arturo Merino Benitez,America/Santiago,SCL,SCEL,2,C8,L6,3,2024-04-19T06:00:00+00:00,2024-04-19T06:00:00+00:00,2024-04-19T05:59:00+00:00,2024-04-19T05:59:00+00:00,2024-04-19T05:59:00+00:00,None,None,None,None
2024-04-18DL9940None,2024-04-18,cancelled,9940,DL9940,DAL9940,Delta Air Lines,DL,DAL,Des Moines International,America/Chicago,DSM,KDSM,,,,2024-04-18T23:45:00+00:00,2024-04-18T23:45:00+00:00,,,,Hartsfield-jackson Atlanta International,America/New_York,ATL,KATL,4,A19,8,,2024-04-19T03:00:00+00:00,2024-04-19T03:00:00+00:00,,,,None,None,None,None
